"","ZCTA5CE10","max99_1","max99_2","max99_3","max975_1","max975_2","max975_3","max95_1","max95_2","max95_3","min99_1","min99_2","min99_3","min975_1","min975_2","min975_3","min95_1","min95_2","min95_3","diff01_1","diff01_2","diff01_3","diff025_1","diff025_2","diff025_3","diff05_1","diff05_2","diff05_3","hi95","hi95_2","hi95_3","hi975","hi975_2","hi975_3","hi99","hi99_2","hi99_3","max99_1_SNR","max99_2_SNR","max99_3_SNR","max975_1_SNR","max975_2_SNR","max975_3_SNR","max95_1_SNR","max95_2_SNR","max95_3_SNR","min99_1_SNR","min99_2_SNR","min99_3_SNR","min975_1_SNR","min975_2_SNR","min975_3_SNR","min95_1_SNR","min95_2_SNR","min95_3_SNR","diff01_1_SNR","diff01_2_SNR","diff01_3_SNR","diff025_1_SNR","diff025_2_SNR","diff025_3_SNR","diff05_1_SNR","diff05_2_SNR","diff05_3_SNR","hi95_SNR","hi95_2_SNR","hi95_3_SNR","hi975_SNR","hi975_2_SNR","hi975_3_SNR","hi99_SNR","hi99_2_SNR","hi99_3_SNR"
"1607","95966",0.802914728393874,1.12649490468232,-0.332192516994634,0.0676857739549935,0.500301647261879,0.486984254845825,0.0996443152544786,0.14466762279646,0.656644534244595,-0.197300093685665,0.380180694973537,0.573053698790261,-0.355963047641334,-0.15429989525008,-0.180626816085046,-0.0382145015998616,-0.080252013183454,-0.0148782371865557,0.0210481950493392,-1.56758909431648,0,0.147001200269989,0.202652620191567,0.387523049041637,0.0634852519272408,0.371293953927498,-0.636810652472885,-0.0482833407499258,-0.145477327759417,-0.293330158751708,-0.104434917022819,0.366441751392384,-0.0959733372549913,-0.0355642744688518,1.20256921110764,0,21.7166294299679,17.4905145412904,-3.27439533010362,2.63519814463794,13.568689582113,9.32215982117208,5.77590846628166,6.16989215769208,20.7102499068944,-5.17673363328057,7.10809360838561,5.72709094745578,-13.4945541761128,-3.86935677151701,-2.91815866647117,-2.0658392678001,-3.1534822415323,-0.427260540115673,0.529434356866433,-16.007323983628,0,6.63657771049609,3.65840779306148,4.33436215104221,3.72680326314117,11.1362788880912,-10.247018265539,-2.59371476948766,-6.34111220640144,-7.79642940564597,-3.91836273806396,8.59495191037925,-1.36835054553681,-1.05597505054835,14.7796478718384,0
"1608","95968",-0.112816796009037,0.0193910098251696,0.205143370736185,-0.0639579877882366,-0.130093244318449,0.00194884535244617,0.0139828493058862,0.0145386614943804,-0.190994795625171,0.00152408636272118,-0.0972858522746718,-0.236031713681053,-0.105391560668722,0.0410779746659791,0.121152865712948,-0.0607022593219146,-0.0883844299678064,-0.0632196445406136,0.142728566190232,-0.0595991429493549,0,0.0135097761749138,-0.121550356948547,-0.00383508167386549,0.00642278099180301,-0.0959174510096429,-0.0855393943118144,-0.0562758958092474,-0.0579427355782575,0.0123726589786832,-0.142901430723058,-0.181835755654321,0.0214259686626859,-0.0718359889447329,0.225379026842494,0,-3.05138324876099,0.301074366078095,2.02208195782787,-2.4900649118145,-3.52826111716366,0.0373060271692013,0.810519471003929,0.620055626846952,-6.0238831544741,0.040938671695368,-1.87808437145206,-2.38533081395761,-4.03138966874412,1.06090578151428,2.06417081455089,-3.34067050619672,-3.61080710090656,-1.88689793463412,3.59011337885554,-0.608592388015348,0,0.609918009319331,-2.19430063469998,-0.0428945656122049,0.377039397845119,-2.87686743449313,-1.37642756529364,-3.20970413416746,-2.46363394387464,0.35463472932864,-5.63918504493658,-4.50168035730809,0.309182888276883,-2.13091878352358,2.81312034806022,0
"1609","95969",0.532462802293333,-0.768138131941834,-0.446395889670351,0.348544333909987,0.824892990953893,-0.0429823584161995,0.339194323486457,0.474046463178631,0.426018208370334,0.450487644813243,0.553280328630497,0.302302181258287,0.6811038399872,0.790007078105714,-0.0673768956109547,0.438852422761349,0.651979503371061,0.719314534435836,0.852748188719406,0.682227655993921,0,0.412835946123526,0.0480184297556434,1.5945096312363,0.239754938506358,0.0123727497364336,0.354782017712077,0.0735252112303335,0.15649521033056,0.073538335047912,0.167974221365153,-0.370771879755937,-0.122836086903568,-0.519787433889495,-0.994972719131238,-2.04386660112996,14.4016505784836,-11.9264908439485,-4.40008892956989,13.5698142811279,22.3719369983512,-0.822795420302792,19.6614865558229,20.217485426318,13.4364075235728,11.9144735193343,10.4456321553669,3.03995474911937,25.9692015353493,19.9944771121784,-1.09903559633,23.8732769959743,25.8301445996405,20.8495990919814,21.4495441440642,6.96651894280214,0,18.6380644042558,0.866857766075562,17.8342480845838,14.0744418594062,0.371097859849307,5.70885207661508,4.00802343923794,6.86709199757521,1.9864203878909,6.38684475077634,-8.81526502193413,-1.77318711559169,-15.5622089918248,-12.3629579335107,-22.1932470308073
"1610","95970",0.0453125297609562,0.210188596508585,0.0209978624514131,0.0288013953727079,0.0727008432275855,-0.0322937186641421,0.019240935001296,0.0276167331356195,0.0202193828172011,0.048465151882046,0.0028502602033165,-0.00652677919262406,0.0329383724018405,0.0542152935050316,0.0742664053637441,0.0019442663991257,0.0121272240470964,0.0397496551251581,-0.0125514952144579,0.00382410219913908,-0.0116538643064387,0.0104358093801061,-0.0185940320242166,-0.024246927278998,-0.0133450558830983,-0.0229949867520034,-0.0188684795040773,0.0210334798890911,0.00704033662271705,-0.0195467472543557,0.0549661401773656,-0.0276083365976896,-0.00362702244369539,0.0362002113201737,-0.0150102997390999,-0.0566795566676013,1.22557898436054,3.26349163974565,0.206974267136113,1.12131958038347,1.97172081985294,-0.618186735220853,1.11530576620793,1.17781893350295,0.637709520553811,1.30031766587897,0.0549562779638411,-0.0658717022530581,1.25828400983663,1.39850273696445,1.26554009848665,0.106899624182995,0.495310842255628,1.18560987834064,-0.315713189705891,0.0390495462554967,-0.0734276044080907,0.471139417880913,-0.335670723613271,-0.27119667884805,-0.78340081045802,-0.689692311952586,-0.303615609083205,1.19818924800577,0.298257837472537,-0.559825702672198,2.16620518412984,-0.682682160013944,-0.0521657252295136,1.07087820765545,-0.186860047292306,-0.663905120106088
"1611","95971",0.058685554053126,0.444214213521024,0.625352501074519,0.126662455396133,0.142956616677208,0.249826287442988,0.0413958191831643,0.0630675550279337,0.0858277869868411,-0.152106129484391,-0.061364755062691,0.00257270134551067,-0.0782507522743203,-0.213865088094085,-0.13437520171561,-0.0484414491706238,-0.158029881792168,-0.0272183963127577,-0.13550113333751,-0.392581315115684,0,0.0366999030371937,-0.043790394669256,-0.484920462881521,-0.0437614350894742,-0.0735906746638075,-0.102670900054197,0.102922977528843,0.173058940970115,0.0718834030343836,0.0864611840332313,-0.0738440815363455,-0.0299800988404657,0.0827366544022851,-0.2318282893917,0,1.58728241641982,6.89708859644457,6.16405007467431,4.93132674640195,3.87712886019504,4.78233239760683,2.3995193491779,2.68975189921474,2.70696674494981,-4.10319769699141,-1.18972310377679,0.026139307523379,-3.00930394873753,-5.54722227349525,-2.2842531181936,-2.67521944981871,-6.45576295651528,-0.813746928369698,-3.40831863326303,-4.00881603716159,0,1.65686918220172,-0.790530716887867,-5.42373132585904,-2.56894718285292,-2.20721686402407,-1.65209326211685,5.89007604823939,7.47984223438266,2.06248536255894,3.42608640084173,-1.83446907011811,-0.438692275292804,2.48354761389902,-2.92531554263633,0
"1612","95973",0.29648933810713,0.488768654756838,2.9630850417539,0.111287056878672,0.142790492101331,0.948862525288754,-0.0299298299821011,0.0770168322777641,0.274435443882833,0.446264111975531,1.18479749491053,1.57644592995737,0.19885726684158,0.612088781999967,0.570553041390281,-0.0647247718373748,-0.0365896303935058,0.301420741005348,-0.265109806073501,0.873171852168602,0,-0.0729544559337148,-0.242707490728084,0.331715602078505,0.070436487446536,0.13477603807981,0.397678416997595,0.145245386946897,-0.0619436694311538,-0.0727228419630004,0.272041824425287,-0.0327762487894863,0.0916267125960364,-0.107296195775009,-0.409177632194262,0,8.01921905018344,7.5888627882984,29.2068945778678,4.33271910289294,3.87262339271483,18.1637250507475,-1.73489032411429,3.2846710293251,8.65556070250613,11.6653225990972,22.0516385274029,15.7084201370067,7.51792668422195,15.2833948450699,9.17793518292701,-3.48864139848034,-1.43241892587843,8.6190467389782,-6.66842165556212,8.9163319531397,0,-3.29363240056419,-4.38150256668119,3.71016783160367,4.13486476450943,4.04235924558537,6.39910464273916,7.75028279135425,-2.69065389455158,-1.91882870648598,10.1446206476159,-0.76401008451896,1.29862933839987,-3.1728774114326,-5.00256329446282,0
"1613","95974",-0.0518521867482133,-0.0355258246717825,-0.0168694705376197,-0.0315291748854198,-0.0664353076333978,-0.0653028493810993,0.0349253302608142,0.0236135640887024,0.0274443491332006,-0.0501538644550628,-0.0358749336293607,-0.0414829502269187,0.0213676715187312,0.0138409523133266,-0.0675737852427685,0.0112308154208661,0.02105774877595,-0.00279436067343112,-0.040375823404686,-0.0621441020961401,0,-0.010620971405593,0.0388208658035924,0.18987028937569,0.00898207078975553,0.0176619771809366,0.0109969403080761,-0.00968875463673074,0.00603389541996042,0.0525079906908245,-0.0216493886644827,-0.0267445339976614,0,-0.0229391181121636,0.00958868061133019,0,-1.40245867328523,-0.551591445669587,-0.166281035013786,-1.22751973280633,-1.80179312121654,-1.2500683392757,2.02445578782833,1.00708880860666,0.865581451514721,-1.3446332443826,-0.691166599368291,-0.418319493763583,0.815598982408763,0.356755921896031,-1.15155796928593,0.617124176929512,0.859892886698406,-0.0833102199960119,-1.01559055525209,-0.634580056426279,0,-0.479498820177763,0.700817773069022,2.12365844538192,0.527278536555077,0.529738503742026,0.176953459814644,-0.551483753973869,0.255054321429763,1.50301766333354,-0.852462329508642,-0.660804725140777,0,-0.677436479503041,0.119171499377814,0
"1614","95975",-0.0123605376701788,0.0650385009004004,0.174392496197539,-0.038147675518452,-0.0355950482339228,-0.0432574278355512,-0.0361657520170413,0.00537697816710121,-0.036254570540369,-0.120845298093129,-0.108030899931822,-0.09596925467481,-0.140930217763623,-0.119236722588588,-0.139055151106214,-0.00988365693452085,-0.0540859712842193,-0.054116718258333,0.0204165515036655,0.445688191925784,0.958850606592843,0.0713462106037921,0.149247756281865,0.200617607738442,0.0381684028592524,0.0948252855485219,0.107363863049723,-0.01551311248362,-0.0204753166015966,0.0568123377078023,0.0577208641325159,0.0760694368264839,0.31519987811889,0.0885563337554788,0.243644225795667,0.888038269017765,-0.334318460785232,1.00981978792259,1.71897302299425,-1.48519663548973,-0.965373915496277,-0.828060972656071,-2.09635715525962,0.229321355974414,-1.14345155864572,-3.24746672996457,-2.086475288351,-0.970359751646442,-5.39353683340605,-3.08088717844232,-2.36896703397226,-0.544128130745173,-2.20977392199693,-1.61558904515644,0.513546353472855,4.55111311357023,6.04143837409005,3.22102588381486,2.69431085649114,2.24386489517094,2.24061689930402,2.84410994130389,1.72760845230393,-0.885182882565719,-0.871824248669652,1.62882769882542,2.27889715920655,1.88405734398207,4.55428084818797,2.62972634695982,3.04420979272095,10.4461210147129
"1615","95977",0.0300103282537165,-0.0886152991951615,-0.0752604196662313,0.0111586266796906,-0.0298381578004036,-0.0358031915698746,-0.00751245899425278,0.00718763907049549,-0.00525553896707147,-0.0308596158286763,-0.090645813831119,-0.0860727683474861,-0.00794334128147395,-0.0165909272083895,0.013042313556106,0.0126402925595617,-0.0159231509242472,-0.0130706386062961,-0.0782514022636946,-0.0423625288364455,-0.0809604991400324,-0.0167141036837648,-0.0728864590795003,-0.0840245923037769,0.0133369010667279,-0.014088671981257,0.0191748810784426,-0.039591515099259,0.00992507701757569,0.0462150730237687,-0.0677569086280123,-0.0929754637788124,-0.061339409752273,-0.0762985201012216,-0.076509391071919,-0.112817558675982,0.811696628185343,-1.37588476673213,-0.741835995964734,0.434436818918265,-0.809241191012622,-0.685367279539825,-0.435461625650021,0.306543766159518,-0.16575714823955,-0.829196707913858,-1.75050327712342,-0.8701825632727,-0.303960486332577,-0.428634166041529,0.222196582198869,0.695827808446365,-0.650554919072077,-0.390185129830076,-1.96829137768164,-0.432581935093422,-0.510108522565466,-0.75458192011266,-1.31579048745108,-0.93979703539934,0.782922094609269,-0.422563789920348,0.308545963996269,-2.25885630949804,0.422449561586942,1.32491580572833,-2.67480762975323,-2.30253026064386,-0.885997005167479,-2.26510959763711,-0.955699299607654,-1.32670858297053
"1616","95978",-0.0199562031011438,-0.00361158739836744,0.0100617201804379,-0.0191740065992539,-0.0223483452778349,-0.0271467103037074,-0.0157317877308159,-0.0228286060034582,-0.0262190158446474,-0.0124977682372292,-0.00605031440964918,-0.0156602611828218,-0.014523991996554,-0.0103636141858604,-0.0254972134551161,-0.0167790280403159,-0.0153491318728367,-0.020146205323827,0.122059851768172,0.00931049256704535,0,0.0671108620783482,-0.0265073303657645,-0.0164436647526035,0.0224778008547043,0.00761811522884685,-0.0282896598715887,0.0059363099630671,0.00973997530283475,-0.0202422335774251,0.0121776372329059,-0.0198281306501413,-0.00590585337380109,-0.00943088185199982,0.00171812337720251,-0.0554275966962993,-0.539760266253479,-0.0560752841808022,0.0991775789223071,-0.746498173297491,-0.606109856740277,-0.519659454185716,-0.911897138457997,-0.973611333545917,-0.826935034310675,-0.33513234400688,-0.116589557932957,-0.157954617459231,-0.554496898415026,-0.267180764927368,-0.434505584620837,-0.922138870535768,-0.626814769909374,-0.600703930985928,3.07022426239456,0.0950734293241814,0,3.02981506670235,-0.478526376277288,-0.183918861869952,1.3195244411971,0.228491347334515,-0.455213273057486,0.337967038357421,0.411949527235524,-0.579511198737024,0.47961410953176,-0.490016032992903,-0.0848124205247129,-0.278635773917731,0.0213626368150565,-0.648283286345429
"1617","95979",-0.0403844681436564,-0.0192356933245925,0.0115704436746214,-0.0194828400314282,-0.0454710384920835,-0.0399048421295167,-0.0192719899206395,-0.0256438484656194,-0.0429067327901765,-0.0224543368818388,-0.0110175932697953,-0.016501475280832,-0.00222992559999197,-0.0133459452364683,-0.0226085541031582,-0.0278135851132121,-0.00858081162063522,-0.0299239702848297,0.0298885637507233,0.238163400960334,-0.0255982414247743,-0.0140265137177106,0.0603541585399471,-0.0223611098874252,-0.000158667155395296,-0.0192169143832045,0.0177360071683179,-0.00513189891952787,-0.00409463174051933,0.00939840286999828,-0.0308370731282806,-0.0303710643342813,-0.0167023834932417,-0.0293377455846142,-0.0110325487582926,-0.0724323391744078,-1.09228850634797,-0.298662845617102,0.114048946912369,-0.7585219301361,-1.23322081718519,-0.763883662086297,-1.11710587262742,-1.09367788370779,-1.35325752737004,-0.602504183912397,-0.212452542968983,-0.166559000152457,-0.0851945401548419,-0.344296554344203,-0.385258493686541,-1.52935991523922,-0.350473054616974,-0.892588295213001,0.751799975719171,2.4319885447258,-0.161287062853705,-0.633246858692011,1.08954981059455,-0.250104215971262,-0.00931430930065802,-0.576375983708384,0.285392822349533,-0.292371653195724,-0.17351435126844,0.269191339942919,-1.21541269156432,-0.75106954823459,-0.240284517089731,-0.868058013512383,-0.137370251602905,-0.848632995414861
"1618","95981",0.00353983491059133,0.0216704736719884,0.0376083391739938,0.00013969601443136,-0.00467490276310163,-0.00768606471118614,0.00375984275122652,-0.00131551810370048,-0.00351371436293009,0.00326736394126389,0.0141466939771134,0.00480087094667894,0.00421748099170336,0.0168327096748485,0.00596052760480653,0.00155466147348037,0.00584973970298136,0.00329256080202333,-0.00386122995005922,0.00825991286868952,0,-0.0157942780825731,-0.0210726484108963,-0.0182333524272676,-0.0212280732831279,-0.0221660885589258,-0.0209185215756607,-0.000105477235494912,0.00277802264654059,-0.00395310419720764,0.00582727689309584,-0.0021411272889234,0.00780875544369603,0.0070922824527964,0.0132239837172205,0,0.0957427735201104,0.336466444101185,0.370702420627577,0.00543875997174258,-0.126788118260752,-0.147131499469592,0.217940256032026,-0.0561051925401664,-0.110820845621507,0.0876098105290069,0.272587616787552,0.0484195938321633,0.161003177661684,0.433928212897285,0.101575536216175,0.0854362552085605,0.238882431754078,0.0981710943653654,-0.0971231875479599,0.0843455098310079,0,-0.713055088554817,-0.380416207271302,-0.203936134490083,-1.24616112215213,-0.664831036000461,-0.336603151724121,-0.00600461307117713,0.117472574249606,-0.113167005860642,0.22948848967649,-0.0529103199056366,0.112119027961858,0.209510161747044,0.164399048865766,0
"1619","95982",-0.0233995904605377,0.156439293617422,0.929327820374339,-0.0462294129573403,-0.0627717795874479,-0.0873092605078657,-0.0343393919742258,-0.0464512002546297,-0.0365627808714365,0.0556847158803167,-0.0211999214915524,0.0278345999833535,0.088703950242353,-0.0900044073196501,-0.0718596222201704,-0.00991375607450858,-0.0507730276271583,-0.00495571479177868,-0.0310412839708077,-0.11947362798286,0,0.0577595782580531,-0.00154710565299795,-0.166404264135483,0.0324102843684763,-0.00104150988736932,0.080851437764803,0.000300128890330211,-0.0156486731184759,0.0223781804773336,0.0931459244570523,-0.011482672197463,0,0.0604744472240902,0.105010288302636,0,-0.6328943994601,2.42895349856584,9.16031072192473,-1.79984147531339,-1.7024345140584,-1.67132894384922,-1.99049172373113,-1.98108526722426,-1.15317236289735,1.49881221227989,-0.410126843506512,0.281981283946146,3.4012864554726,-2.32940367595765,-1.22356963921643,-0.546497247989374,-2.07478862518203,-0.148062435634064,-0.780794846155174,-1.21999641204124,0,2.60763809364152,-0.0279292879226868,-1.86119598827623,1.90259548284068,-0.0312381724715993,1.30099293464049,0.0171509055253642,-0.670028870562574,0.642071023098403,3.68378519873368,-0.284819558372442,0,1.80322684184072,1.3171297649694,0
"1620","95983",0.0243652772810318,0.110351874089093,0.000142311471264291,0.0477608413145387,0.0603200086513356,0.169235473652386,0.0281856191327969,0.0045586325716398,0.029134996488804,0.105834292810701,-0.0149841995649466,-0.00782630226675678,0.0312969635765209,0.0792001659207888,0.156810262660567,0.00101717960104102,0.0385483309220098,0.104689826795536,-0.0145777884412206,-0.00268155181574222,0,-0.0334390630317587,-0.0353449478683393,-0.0332406902939754,-0.00701879083447827,-0.0320883938189823,-0.0267153961042822,0.0411806694243209,0.0495222963389253,0.00152468776873984,0.0312762602840601,0.0167676692746968,-0.0429565359016822,0.0379735494478223,0.222582636881141,-0.181359440618138,0.659013565150366,1.7133775309514,0.00140275290107,1.85946430193895,1.63593999232212,3.23961219916395,1.63378669180222,0.19441994559579,0.918903648552813,2.83912793935661,-0.288869173447222,-0.0789745331300093,1.19539116468082,2.04269409527876,2.67216799885432,0.0559201633306662,1.57436935515102,3.1223140505688,-0.366681419942222,-0.027382474686192,0,-1.50965393458593,-0.638068398053039,-0.371789988340133,-0.412027231383089,-0.96243232312064,-0.429881552371402,2.34553296136547,2.09706855649763,0.0436631104150502,1.23238932704956,0.414559171649917,-0.617578724546484,1.12296918748365,2.77000744675053,-2.12350758592869
"1621","95984",0.000606839813827621,0.018266321648365,0.0324920873375749,-0.00287022237991784,-0.00734968252519623,-0.0109761143078125,0.00134572084692292,-0.00355160249596675,-0.005538236825614,-0.00282443186530855,0.00558279087609522,-0.00467006982992014,0.000494480014905646,0.010625485188267,-0.00409254287126087,-0.00205432521135955,0.00139706114896959,-0.00282203294530515,0.000988604750384679,0.00922898646963188,0,-0.0047905540646676,-0.0140802659938932,-0.0237046380415276,0.00295697291994831,-0.00951905669868076,-0.0113411001509534,-0.00153753641222833,0.00140093671010823,-0.00559642144103225,0.00363688424890676,-0.00545032309454814,0.00419235717830418,0.00447974313575953,0.00911043702115102,-0.0521607841145128,0.016413343651831,0.283611903683411,0.320271931487224,-0.111745855122926,-0.19933086620294,-0.210111704382056,0.0780050564163465,-0.151471379452577,-0.174673301490251,-0.075735704864196,0.107576600594316,-0.0471021364239272,0.0188775649797047,0.273922490438976,-0.06974238295278,-0.112898236235525,0.0570514865647849,-0.0841435089458192,0.0248668030198364,0.0942411356365888,0,-0.216276358751542,-0.254185486433602,-0.265131290088279,0.173584509670267,-0.285506588584962,-0.182491388840382,-0.0875321243575076,0.0592463998146251,-0.160214906948194,0.143232505620182,-0.134690040034301,0.0601998562588855,0.132344212268955,0.113268196932613,-0.610019677193514
"1622","95986",-0.0215921849291006,0.000586663561062738,0.0263988827562693,-0.0222100092745407,-0.0245356282646592,-0.0278791537474315,-0.0204013831903159,-0.0258716548768026,-0.0284291291815877,-0.0193025753561567,-0.00532041824591803,-0.0139453854047199,0.00447969775420167,-0.00942962766718108,-0.0186445335269967,-0.0147085466413782,-0.00844840475331744,-0.0356587575745628,-0.0189078161917385,-0.0171794160051997,-0.0205752456022833,-0.0207460184231345,-0.0270390920817883,-0.0318594190304793,0.0114905120044957,-0.0261543497710924,-0.027357999104762,-0.0257811838137075,-0.0234543700063849,-0.0300288745453216,-0.0217992412930688,-0.0294749872921574,-0.0122049381767432,-0.019817138973278,-0.00995060424301711,-0.0569633565351452,-0.584009063610788,0.00910882730402292,0.260211696515961,-0.864698323041681,-0.665431196253918,-0.533680348648777,-1.18257144516336,-1.10339354062301,-0.896640936276721,-0.517619858913824,-0.102527427396464,-0.140662107554515,0.171031041443541,-0.2431089159147,-0.317726471849748,-0.808367470026448,-0.345011269426763,-1.06326268028007,-0.475596481396921,-0.175426378533632,-0.129638629295612,-0.936608430377722,-0.488126060723086,-0.356340765643249,0.67453268804219,-0.784451591809234,-0.44022177620063,-1.46782261895712,-0.992076519724107,-0.859708877817606,-0.858586676723262,-0.728441590145661,-0.175285127354091,-0.585534557097404,-0.123730321480203,-0.666294949566008
"1623","95987",-0.305823428469987,-0.257114393833365,-0.28101904520728,-0.0356889600018214,-0.0762751461734476,-0.101050849381037,0.0240126985542225,-0.0810835699228162,-0.1531832834026,0.135077885576813,-0.285624649851711,-0.255852054839948,0.124932663267199,-0.0738401074520998,-0.128195701950293,-0.0019431646758592,0.0764418879841959,0.07795598479862,0.150292288071536,0.338418704261361,0,0.0558297365869872,0.170154490168607,0.40879524181,0.0829502240930112,0.161113790097213,0.160015839582273,-0.0608609092572052,0.0185444734160294,-0.013332649703207,-0.131801504790366,0.0946130920140158,-0.0730920290266796,-0.238201769083541,-0.0687403120651412,0,-8.27168045649178,-3.99208467381904,-2.76998247167548,-1.38947190355528,-2.06865955153665,-1.93437910696609,1.39190227283306,-3.45811227497894,-4.83132641083517,3.64389470553734,-5.53768057046362,-2.59957359295056,4.8046546765952,-1.91528545180482,-2.17917096821798,-0.107314091105807,3.12275010504241,2.33064820943554,3.78036694788404,3.45573840802539,0,2.52051265388008,3.07173187432165,4.5722870626904,4.86946426836935,4.83231165027349,2.57483951408135,-3.48296324005108,0.801572629500455,-0.382538815464204,-5.22277535491557,2.35043564958095,-1.0695973272034,-7.15056011183496,-0.867432351883247,0
"1624","95988",0.108254152721232,-0.051606239408504,0.130066531761781,0.0437305175324859,-0.0367931662989548,0.293611341180805,0.0165502189033946,-0.012112046793522,0.0715405889201194,-0.141799383464569,0.411188884253246,0.839029210952194,-0.00707831463879279,-0.0675315941333582,0.142174941209949,0.0488914848393125,-0.0267523459036268,0.0502447258542306,0.264261705717697,1.07826488250561,0,0.124739736879503,0.347247520363537,-0.233355045201607,0.0603573540473317,0.163911531819495,0.0972176838115079,-0.0418896629180993,0.270900318041802,0.193143579648029,-0.13155327072023,0.0889653077595494,-0.292331612616693,0.000402511943620868,0.193757222786573,-0.465900251536765,2.92797632894946,-0.801263882369976,1.28205550220274,1.70255242619062,-0.997868096149317,5.62049351813784,0.959337712731537,-0.5165635619111,2.25635545223343,-3.82965181202438,7.97928313660725,8.54221757235379,-0.272788678992159,-1.75338229701079,2.41042250808951,2.70277910187721,-1.09153693119595,1.50148208015237,6.64708902037032,11.0106247721517,0,5.63155236737659,6.26872247404627,-2.61002610858359,3.54318486876231,4.91622476479262,1.56434471986527,-2.39627536919559,11.80491313962,5.53075179085189,-5.21415468643803,2.20972113375281,-4.30298559580314,0.0121473958357581,2.45572795808654,-5.53338212576175
"1625","95991",0.0687798238376076,0.138190603089935,-0.351739615677697,0.282402319686815,0.684799449947321,0.881424932685525,0.0967305806745485,-0.0539451005091169,-0.0104871672635805,-0.346116933687757,-0.668015991782612,-0.295901074625449,0.0916605988208491,0.0341118389429093,-0.0324621540641559,0.0882349139161182,0.179737239177487,0.28034367576599,0.116211782729458,0.156634002570976,0,0.286657872046876,0.875308204998065,0.190749224387939,0.120737459778918,0.294762657357721,0.155888572433942,0.116614373754157,-0.0584410459920939,-0.300081049204119,-0.00335489721552036,0.268111101570537,0.672245053495383,-0.186628702416139,0.00774173511783458,-0.159443081099693,1.86030457994921,2.1456153443462,-3.46706953367675,10.9947190583206,18.5724576626732,16.8727921100071,5.60701308890127,-2.30069068768341,-0.330760165534632,-8.78549563862196,-12.0049003313203,-2.87837403303472,3.3879153918076,0.82373689261837,-0.505906771214752,4.64574718602221,6.84174780563209,7.76044733866225,2.92312525161647,1.59945692088353,0,12.9415762638023,15.8015936604645,2.13348914489705,7.08770533986607,8.84086348136829,2.50842702287776,5.91883722582691,-2.45957156178594,-7.50465472403113,-0.119452294700199,5.96453440676408,9.08107917859705,-5.33290244406856,0.090747893168132,-1.52298428779419
"1626","95993",0.0995661913598334,0.83049065823432,-0.959985068691924,-0.121055618729256,0.233810750664278,-0.156649035072738,-0.246519220695958,-0.0718201340900295,-0.402061644566448,-0.518855898306443,-0.393944878951301,-0.832759869124878,-0.325225602156353,-0.585275227531384,-0.867666749373615,-0.164491298168501,-0.465489165627683,-0.613370954867892,0.523779812447317,0.0201340165183886,0,0.2028312558879,0.170499586915798,-1.33770851002969,-0.0599712040599227,-0.0878192632206685,-0.618402980026232,0.152242318031792,-0.0713017389337677,-0.232926761530403,0.0262686381234918,-0.123776296304362,-0.848635585285701,-0.178592162612836,0.815544875692691,0,2.69299093048157,12.8946068676179,-9.46249679051262,-4.71303677616881,6.34118539102827,-2.99867465169438,-14.2895502897737,-3.06303838772493,-12.680829128544,-13.3879420615711,-7.21875243929755,-8.21144960755895,-12.1753785114889,-14.3985867077688,-13.7577874644181,-8.77514663878145,-17.9945329379852,-17.2860991172117,13.1748602430103,0.205597070475981,0,9.15710476747977,3.07796176973622,-14.9619826468097,-3.52051653258264,-2.63397719415336,-9.95081757377223,7.94207778597714,-3.05649396983628,-5.99779355654827,0.95942042981995,-2.82515376592753,-11.7773286215913,-5.20380535718834,9.78841476844608,0
"1627","96001",-0.442624004553916,-0.565648469640388,-1.09947382241054,-0.045102687334517,-0.370286722289721,-0.4990431835536,0.0643124303556955,-0.123869437831795,-0.124932365115766,-0.0985706612536003,-0.692099260270569,0.305462997427931,0.228466807240122,0.0504062929895368,-0.392496051278216,0.15264453767111,0.187213162071792,0.223326090025306,0.613528892735198,0.646745479989574,0,0.0361451808626036,-0.32640343797506,-0.22351497939974,-0.340253605419503,-0.233018182600567,0.0680534737980163,0.0539228448892838,-0.0792460170826402,0.0217871818434075,0.14248572574179,0.0474801745580441,1.32953456367825,0.028343934567145,-0.688160542646168,0,-11.9717588229251,-8.78253664741954,-10.8374263882964,-1.75597486794101,-10.0425525652874,-9.55299944189367,3.72788663387313,-5.28287572770441,-3.94030615968412,-2.56175974977964,-12.79192977099,3.02968185257826,8.59999442757949,1.25028471376208,-6.2726514156643,8.1898459973545,7.28750606254142,6.34437612258037,15.4323576906625,6.60419523883854,0,1.63182546274472,-5.89243247899397,-2.49996708401497,-19.9740602498711,-6.98895158401312,1.09505892581052,2.84813422929783,-3.42265109930889,0.568550255793282,5.2639241639314,1.09632026359072,18.6686577515495,0.832748257225444,-8.34477672862707,0
